product_id,product_name,category,fit,neckline,pattern,sleeve_style,length,occasion,style_aesthetic,trend,price,base_return_rate
PROD_00695,AW24 Core Oversized Animal Print Skirt,Skirts,Oversized,-,Animal Print,Bell,Knee,Smart Casual,Classic,AW24 Core,57.14,0.5679766930887041
PROD_00696,SS25 Preview Relaxed Stripe Skirt,Skirts,Relaxed,-,Stripe,Puff,Maxi,Holiday,Romantic,SS25 Preview,52.15,0.5588142243390792
PROD_00697,AW24 Trend Oversized Abstract Skirt,Skirts,Oversized,-,Abstract,Sleeveless,Knee,Evening,Boho,AW24 Trend,61.38,0.6350160832954602
PROD_00698,AW24 Trend Regular Polka Dot Skirt,Skirts,Regular,-,Polka Dot,Puff,Mini,Smart Casual,Contemporary,AW24 Trend,47.67,0.639064273717218
PROD_00699,AW24 Core Regular Abstract Skirt,Skirts,Regular,-,Abstract,Standard,Maxi,Holiday,Contemporary,AW24 Core,49.37,0.549818929917398
PROD_00700,SS25 Preview Relaxed Abstract Skirt,Skirts,Relaxed,-,Abstract,Cap,Mini,Evening,Sporty,SS25 Preview,66.78,0.6040603114059174
PROD_00701,AW24 Core Fitted Animal Print Skirt,Skirts,Fitted,-,Animal Print,Standard,Maxi,Casual,Sporty,AW24 Core,67.62,0.6884209075188488
PROD_00702,Continuity Slim Plain Skirt,Skirts,Slim,-,Plain,Cap,Mini,Evening,Minimalist,Continuity,67.32,0.48035111083318865
PROD_00703,AW24 Trend Slim Animal Print Skirt,Skirts,Slim,-,Animal Print,Balloon,Midi,Loungewear,Contemporary,AW24 Trend,67.82,0.6659762274178387
PROD_00704,SS25 Preview Slim Stripe Skirt,Skirts,Slim,-,Stripe,Puff,Mini,Loungewear,Romantic,SS25 Preview,48.88,0.6729073779460728
PROD_00705,Clearance Fitted Animal Print Skirt,Skirts,Fitted,-,Animal Print,Cap,Above Knee,Evening,Classic,Clearance,69.54,0.6612088576698665
PROD_00706,AW24 Trend Fitted Plain Skirt,Skirts,Fitted,-,Plain,Balloon,Mini,Casual,Minimalist,AW24 Trend,50.12,0.6147781364681407
PROD_00707,SS25 Preview Fitted Floral Skirt,Skirts,Fitted,-,Floral,Long,Knee,Holiday,Contemporary,SS25 Preview,51.57,0.6756571988683335
PROD_00708,AW24 Trend Oversized Stripe Skirt,Skirts,Oversized,-,Stripe,Sleeveless,Mini,Holiday,Minimalist,AW24 Trend,52.52,0.5899156897597068
PROD_00709,AW24 Core Oversized Stripe Skirt,Skirts,Oversized,-,Stripe,Sleeveless,Mini,Casual,Sporty,AW24 Core,68.71,0.558555250149167
PROD_00710,Clearance Slim Polka Dot Skirt,Skirts,Slim,-,Polka Dot,Bell,Midi,Smart Casual,Classic,Clearance,55.17,0.6461934375743098
PROD_00711,AW24 Trend Slim Abstract Outerwear,Outerwear,Slim,-,Abstract,Cap,-,Casual,Boho,AW24 Trend,117.5,0.7588370566721572
PROD_00712,AW24 Core Oversized Stripe Outerwear,Outerwear,Oversized,-,Stripe,Balloon,-,Evening,Classic,AW24 Core,102.88,0.5758237830820276
PROD_00713,SS25 Preview Regular Polka Dot Outerwear,Outerwear,Regular,-,Polka Dot,Standard,-,Work,Boho,SS25 Preview,95.3,0.6136070480219312
PROD_00714,AW24 Core Oversized Abstract Outerwear,Outerwear,Oversized,-,Abstract,Standard,-,Casual,Classic,AW24 Core,139.21,0.6647565126324044
PROD_00715,SS25 Preview Regular Abstract Outerwear,Outerwear,Regular,-,Abstract,Cap,-,Smart Casual,Boho,SS25 Preview,126.54,0.6368287200427774
PROD_00716,SS25 Preview Oversized Animal Print Outerwear,Outerwear,Oversized,-,Animal Print,Balloon,-,Loungewear,Classic,SS25 Preview,151.77,0.7821449157109573
PROD_00717,Continuity Relaxed Floral Outerwear,Outerwear,Relaxed,-,Floral,Standard,-,Evening,Minimalist,Continuity,121.09,0.5181635349175411
PROD_00718,Continuity Relaxed Polka Dot Outerwear,Outerwear,Relaxed,-,Polka Dot,Puff,-,Loungewear,Minimalist,Continuity,124.47,0.5274652619793018
PROD_00719,AW24 Core Regular Plain Outerwear,Outerwear,Regular,-,Plain,Sleeveless,-,Loungewear,Sporty,AW24 Core,92.26,0.525270389004554
PROD_00720,Clearance Regular Plain Outerwear,Outerwear,Regular,-,Plain,Puff,-,Holiday,Minimalist,Clearance,122.13,0.5126137658016152
PROD_00721,Clearance Oversized Floral Outerwear,Outerwear,Oversized,-,Floral,Bell,-,Evening,Boho,Clearance,85.51,0.6268861544979007
PROD_00722,Continuity Slim Polka Dot Outerwear,Outerwear,Slim,-,Polka Dot,Cap,-,Loungewear,Contemporary,Continuity,86.34,0.6022839203900212
PROD_00723,AW24 Core Oversized Plain Outerwear,Outerwear,Oversized,-,Plain,Puff,-,Evening,Classic,AW24 Core,122.82,0.5895276841104056
PROD_00724,Clearance Relaxed Abstract Outerwear,Outerwear,Relaxed,-,Abstract,Balloon,-,Casual,Sporty,Clearance,118.86,0.6568814690577806
PROD_00725,SS25 Preview Fitted Abstract Outerwear,Outerwear,Fitted,-,Abstract,Bell,-,Smart Casual,Sporty,SS25 Preview,123.72,0.7363601436377798
PROD_00726,AW24 Core Fitted Animal Print Outerwear,Outerwear,Fitted,-,Animal Print,Cap,-,Loungewear,Romantic,AW24 Core,155.77,0.7341096170616102
PROD_00727,SS25 Preview Oversized Abstract Outerwear,Outerwear,Oversized,-,Abstract,Cap,-,Smart Casual,Minimalist,SS25 Preview,107.06,0.7030343173689073
PROD_00728,AW24 Core Oversized Floral Outerwear,Outerwear,Oversized,-,Floral,Long,-,Holiday,Romantic,AW24 Core,97.77,0.6306653296952
PROD_00729,Continuity Slim Abstract Outerwear,Outerwear,Slim,-,Abstract,Sleeveless,-,Holiday,Minimalist,Continuity,113.21,0.6315428915032927
PROD_00730,AW24 Trend Regular Plain Outerwear,Outerwear,Regular,-,Plain,Long,-,Evening,Boho,AW24 Trend,109.0,0.4941082364955556
PROD_00731,Clearance Relaxed Stripe Outerwear,Outerwear,Relaxed,-,Stripe,Standard,-,Holiday,Contemporary,Clearance,133.4,0.5065228522502675
PROD_00732,Continuity Oversized Check Outerwear,Outerwear,Oversized,-,Check,Long,-,Smart Casual,Classic,Continuity,103.3,0.5948790497691918
PROD_00733,Continuity Oversized Polka Dot Outerwear,Outerwear,Oversized,-,Polka Dot,Bell,-,Evening,Classic,Continuity,87.99,0.6011465939151682
PROD_00734,AW24 Core Oversized Stripe Outerwear,Outerwear,Oversized,-,Stripe,Standard,-,Evening,Sporty,AW24 Core,89.08,0.5838121010039814
PROD_00735,Clearance Slim Check Outerwear,Outerwear,Slim,-,Check,Puff,-,Casual,Romantic,Clearance,139.18,0.733403299113064
PROD_00736,SS25 Preview Slim Polka Dot Outerwear,Outerwear,Slim,-,Polka Dot,Standard,-,Holiday,Romantic,SS25 Preview,143.32,0.7157949911204592
PROD_00737,Continuity Fitted Animal Print Outerwear,Outerwear,Fitted,-,Animal Print,Sleeveless,-,Loungewear,Sporty,Continuity,153.76,0.6747519795570163
PROD_00738,Continuity Relaxed Stripe Outerwear,Outerwear,Relaxed,-,Stripe,Long,-,Casual,Contemporary,Continuity,150.58,0.4713957947864772
PROD_00739,Continuity Relaxed Animal Print Outerwear,Outerwear,Relaxed,-,Animal Print,Long,-,Holiday,Romantic,Continuity,92.43,0.5117131892010638
PROD_00740,AW24 Trend Relaxed Abstract Outerwear,Outerwear,Relaxed,-,Abstract,Puff,-,Casual,Classic,AW24 Trend,93.13,0.6328177721423018
PROD_00741,Clearance Slim Stripe Outerwear,Outerwear,Slim,-,Stripe,Balloon,-,Loungewear,Boho,Clearance,118.74,0.6792493479176406
PROD_00742,AW24 Trend Fitted Stripe Outerwear,Outerwear,Fitted,-,Stripe,Cap,-,Casual,Classic,AW24 Trend,84.72,0.7022575397832782
PROD_00743,Continuity Oversized Floral Outerwear,Outerwear,Oversized,-,Floral,Long,-,Loungewear,Sporty,Continuity,119.38,0.5094840491655365
PROD_00744,AW24 Core Slim Stripe Outerwear,Outerwear,Slim,-,Stripe,Bell,-,Smart Casual,Contemporary,AW24 Core,111.62,0.6850503561589135
PROD_00745,SS25 Preview Oversized Floral Outerwear,Outerwear,Oversized,-,Floral,Puff,-,Smart Casual,Sporty,SS25 Preview,135.46,0.7024372026053636
PROD_00746,Clearance Slim Polka Dot Outerwear,Outerwear,Slim,-,Polka Dot,Puff,-,Casual,Sporty,Clearance,105.52,0.6803792757286118
PROD_00747,Clearance Slim Polka Dot Outerwear,Outerwear,Slim,-,Polka Dot,Puff,-,Evening,Sporty,Clearance,99.67,0.6610816395567428
PROD_00748,AW24 Core Fitted Floral Outerwear,Outerwear,Fitted,-,Floral,Puff,-,Casual,Romantic,AW24 Core,93.41,0.7266021459130209
PROD_00749,Clearance Fitted Check Outerwear,Outerwear,Fitted,-,Check,Long,-,Holiday,Minimalist,Clearance,85.86,0.6571836784566419
PROD_00750,AW24 Trend Regular Abstract Outerwear,Outerwear,Regular,-,Abstract,Bell,-,Smart Casual,Sporty,AW24 Trend,140.19,0.6221779491933548
PROD_00751,SS25 Preview Slim Check Outerwear,Outerwear,Slim,-,Check,Cap,-,Holiday,Romantic,SS25 Preview,89.76,0.7001175232288879
PROD_00752,AW24 Trend Fitted Check Outerwear,Outerwear,Fitted,-,Check,Puff,-,Holiday,Sporty,AW24 Trend,84.72,0.7374453179844525
PROD_00753,AW24 Trend Relaxed Check Outerwear,Outerwear,Relaxed,-,Check,Balloon,-,Work,Minimalist,AW24 Trend,142.15,0.5884766154426334
PROD_00754,Clearance Regular Check Outerwear,Outerwear,Regular,-,Check,Bell,-,Loungewear,Sporty,Clearance,149.89,0.6371473344859607
PROD_00755,Clearance Relaxed Polka Dot Outerwear,Outerwear,Relaxed,-,Polka Dot,Cap,-,Holiday,Boho,Clearance,133.19,0.585451543591075
PROD_00756,SS25 Preview Regular Floral Outerwear,Outerwear,Regular,-,Floral,Sleeveless,-,Holiday,Sporty,SS25 Preview,140.37,0.6052332857300663
PROD_00757,AW24 Trend Relaxed Abstract Outerwear,Outerwear,Relaxed,-,Abstract,Sleeveless,-,Loungewear,Sporty,AW24 Trend,141.53,0.6545510810840561
PROD_00758,AW24 Core Fitted Animal Print Outerwear,Outerwear,Fitted,-,Animal Print,Cap,-,Loungewear,Boho,AW24 Core,100.77,0.7008479035308026
PROD_00759,Continuity Relaxed Animal Print Outerwear,Outerwear,Relaxed,-,Animal Print,Puff,-,Holiday,Romantic,Continuity,136.36,0.5845329975688727
PROD_00760,Clearance Fitted Stripe Outerwear,Outerwear,Fitted,-,Stripe,Long,-,Evening,Classic,Clearance,95.21,0.6880761174388852
PROD_00761,AW24 Core Slim Plain Short,Shorts,Slim,-,Plain,Puff,-,Smart Casual,Classic,AW24 Core,33.08,0.4825664583052055
PROD_00762,SS25 Preview Regular Stripe Short,Shorts,Regular,-,Stripe,Long,-,Smart Casual,Boho,SS25 Preview,32.49,0.5292539767621337
PROD_00763,AW24 Trend Regular Polka Dot Short,Shorts,Regular,-,Polka Dot,Standard,-,Loungewear,Boho,AW24 Trend,51.97,0.4466659829823306
PROD_00764,Clearance Fitted Plain Short,Shorts,Fitted,-,Plain,Balloon,-,Evening,Classic,Clearance,48.05,0.512481721144515
PROD_00765,Clearance Fitted Polka Dot Short,Shorts,Fitted,-,Polka Dot,Sleeveless,-,Loungewear,Sporty,Clearance,48.2,0.5665366841550653
PROD_00766,AW24 Core Oversized Floral Short,Shorts,Oversized,-,Floral,Bell,-,Loungewear,Boho,AW24 Core,49.64,0.5354620491211145
PROD_00767,Clearance Oversized Check Short,Shorts,Oversized,-,Check,Puff,-,Loungewear,Boho,Clearance,28.22,0.6026192986414627
PROD_00768,Clearance Slim Plain Short,Shorts,Slim,-,Plain,Cap,-,Work,Contemporary,Clearance,34.01,0.4675412175992788
PROD_00769,SS25 Preview Oversized Polka Dot Short,Shorts,Oversized,-,Polka Dot,Sleeveless,-,Loungewear,Sporty,SS25 Preview,49.32,0.6069315416363501
PROD_00770,AW24 Trend Fitted Animal Print Short,Shorts,Fitted,-,Animal Print,Cap,-,Holiday,Contemporary,AW24 Trend,42.57,0.6459941951293964
PROD_00771,AW24 Trend Relaxed Check Short,Shorts,Relaxed,-,Check,Sleeveless,-,Loungewear,Classic,AW24 Trend,47.32,0.47884998527955613
PROD_00772,AW24 Core Regular Abstract Short,Shorts,Regular,-,Abstract,Bell,-,Casual,Minimalist,AW24 Core,34.45,0.546732811135347
PROD_00773,AW24 Trend Oversized Stripe Short,Shorts,Oversized,-,Stripe,Bell,-,Work,Contemporary,AW24 Trend,30.07,0.5594825951600547
PROD_00774,Continuity Fitted Polka Dot Short,Shorts,Fitted,-,Polka Dot,Balloon,-,Casual,Boho,Continuity,40.07,0.5359136656462968
PROD_00775,AW24 Core Regular Plain Short,Shorts,Regular,-,Plain,Sleeveless,-,Work,Romantic,AW24 Core,38.61,0.3844436484155078
PROD_00776,Clearance Fitted Polka Dot Short,Shorts,Fitted,-,Polka Dot,Cap,-,Work,Minimalist,Clearance,40.52,0.5534104652086564
PROD_00777,Clearance Fitted Stripe Short,Shorts,Fitted,-,Stripe,Standard,-,Loungewear,Boho,Clearance,28.2,0.55856543354288
PROD_00778,AW24 Trend Regular Floral Short,Shorts,Regular,-,Floral,Bell,-,Casual,Romantic,AW24 Trend,45.11,0.5561005982949556
PROD_00779,SS25 Preview Oversized Animal Print Short,Shorts,Oversized,-,Animal Print,Bell,-,Evening,Classic,SS25 Preview,29.27,0.6366286386206522
PROD_00780,SS25 Preview Regular Floral Short,Shorts,Regular,-,Floral,Cap,-,Work,Boho,SS25 Preview,50.92,0.565493253978505
PROD_00781,Continuity Relaxed Floral Short,Shorts,Relaxed,-,Floral,Long,-,Holiday,Romantic,Continuity,35.76,0.3440151596022014
PROD_00782,AW24 Core Fitted Polka Dot Short,Shorts,Fitted,-,Polka Dot,Long,-,Loungewear,Classic,AW24 Core,41.85,0.4983812889481815
PROD_00783,Clearance Relaxed Check Short,Shorts,Relaxed,-,Check,Sleeveless,-,Loungewear,Romantic,Clearance,36.55,0.44548413946474547
PROD_00784,AW24 Core Regular Plain Short,Shorts,Regular,-,Plain,Cap,-,Work,Minimalist,AW24 Core,41.44,0.4297013013934263
PROD_00785,AW24 Core Oversized Stripe Short,Shorts,Oversized,-,Stripe,Bell,-,Loungewear,Boho,AW24 Core,38.09,0.49864625643279353
PROD_00786,Clearance Fitted Polka Dot Short,Shorts,Fitted,-,Polka Dot,Long,-,Work,Romantic,Clearance,28.14,0.556211088262323
PROD_00787,AW24 Trend Oversized Check Short,Shorts,Oversized,-,Check,Standard,-,Work,Sporty,AW24 Trend,49.15,0.517850986845361
PROD_00788,Clearance Relaxed Animal Print Short,Shorts,Relaxed,-,Animal Print,Standard,-,Casual,Contemporary,Clearance,44.96,0.44778789890912907
PROD_00789,AW24 Trend Fitted Plain Short,Shorts,Fitted,-,Plain,Cap,-,Casual,Contemporary,AW24 Trend,34.5,0.6020038164109053
PROD_00790,Continuity Oversized Polka Dot Short,Shorts,Oversized,-,Polka Dot,Standard,-,Smart Casual,Romantic,Continuity,41.65,0.42704914370595143
PROD_00791,Continuity Slim Abstract Short,Shorts,Slim,-,Abstract,Cap,-,Smart Casual,Classic,Continuity,50.61,0.5481708969638585
PROD_00792,AW24 Trend Relaxed Plain Short,Shorts,Relaxed,-,Plain,Standard,-,Casual,Classic,AW24 Trend,30.08,0.4539563248111268
PROD_00793,SS25 Preview Relaxed Animal Print Short,Shorts,Relaxed,-,Animal Print,Standard,-,Holiday,Contemporary,SS25 Preview,37.85,0.566915415553485
PROD_00794,Continuity Oversized Check Short,Shorts,Oversized,-,Check,Puff,-,Loungewear,Minimalist,Continuity,29.18,0.4870700999491062
PROD_00795,Clearance Relaxed Plain Short,Shorts,Relaxed,-,Plain,Puff,-,Loungewear,Classic,Clearance,46.97,0.39910621393463586
PROD_00796,Clearance Slim Abstract Short,Shorts,Slim,-,Abstract,Cap,-,Holiday,Classic,Clearance,35.24,0.5753958833047861
PROD_00797,Clearance Slim Abstract Short,Shorts,Slim,-,Abstract,Long,-,Casual,Boho,Clearance,48.51,0.5484019073964959
PROD_00798,Clearance Slim Stripe Short,Shorts,Slim,-,Stripe,Long,-,Loungewear,Boho,Clearance,34.54,0.5448999017404957
PROD_00799,Continuity Slim Stripe Short,Shorts,Slim,-,Stripe,Long,-,Evening,Minimalist,Continuity,34.05,0.4117501840212373
PROD_00800,AW24 Trend Slim Check Short,Shorts,Slim,-,Check,Sleeveless,-,Holiday,Contemporary,AW24 Trend,41.96,0.6520756451054734
PROD_00801,AW24 Trend Oversized Polka Dot Jumpsuit,Jumpsuits,Oversized,-,Polka Dot,Long,-,Holiday,Boho,AW24 Trend,89.92,0.6133480208744784
PROD_00802,SS25 Preview Relaxed Abstract Jumpsuit,Jumpsuits,Relaxed,-,Abstract,Long,-,Loungewear,Sporty,SS25 Preview,100.66,0.5866028265746515
PROD_00803,AW24 Core Slim Animal Print Jumpsuit,Jumpsuits,Slim,-,Animal Print,Long,-,Holiday,Contemporary,AW24 Core,65.45,0.6423286249300248
PROD_00804,Clearance Slim Plain Jumpsuit,Jumpsuits,Slim,-,Plain,Bell,-,Holiday,Minimalist,Clearance,86.88,0.5729065124829062
PROD_00805,SS25 Preview Fitted Plain Jumpsuit,Jumpsuits,Fitted,-,Plain,Balloon,-,Smart Casual,Sporty,SS25 Preview,75.23,0.7436570218070839
PROD_00806,AW24 Trend Regular Check Jumpsuit,Jumpsuits,Regular,-,Check,Cap,-,Holiday,Contemporary,AW24 Trend,98.47,0.636954116885922
PROD_00807,AW24 Core Regular Floral Jumpsuit,Jumpsuits,Regular,-,Floral,Bell,-,Work,Contemporary,AW24 Core,61.35,0.5347812442906907
PROD_00808,Clearance Regular Abstract Jumpsuit,Jumpsuits,Regular,-,Abstract,Long,-,Holiday,Classic,Clearance,96.65,0.5201847265142383
PROD_00809,AW24 Core Oversized Abstract Jumpsuit,Jumpsuits,Oversized,-,Abstract,Bell,-,Casual,Boho,AW24 Core,78.43,0.5999669738040648
PROD_00810,Continuity Relaxed Plain Jumpsuit,Jumpsuits,Relaxed,-,Plain,Sleeveless,-,Loungewear,Romantic,Continuity,96.5,0.43016991660064247
PROD_00811,AW24 Trend Relaxed Stripe Jumpsuit,Jumpsuits,Relaxed,-,Stripe,Sleeveless,-,Loungewear,Sporty,AW24 Trend,80.22,0.5213231223259126
PROD_00812,SS25 Preview Slim Stripe Jumpsuit,Jumpsuits,Slim,-,Stripe,Bell,-,Casual,Contemporary,SS25 Preview,87.08,0.6985072909142696
PROD_00813,SS25 Preview Oversized Check Jumpsuit,Jumpsuits,Oversized,-,Check,Balloon,-,Holiday,Sporty,SS25 Preview,68.26,0.7418360641395217
PROD_00814,SS25 Preview Fitted Floral Jumpsuit,Jumpsuits,Fitted,-,Floral,Bell,-,Holiday,Boho,SS25 Preview,94.84,0.7707831451826622
PROD_00815,AW24 Trend Oversized Floral Jumpsuit,Jumpsuits,Oversized,-,Floral,Standard,-,Work,Contemporary,AW24 Trend,95.18,0.6355870814198961
PROD_00816,SS25 Preview Oversized Stripe Jumpsuit,Jumpsuits,Oversized,-,Stripe,Long,-,Work,Contemporary,SS25 Preview,66.56,0.6212017738951656
PROD_00817,Continuity Oversized Check Jumpsuit,Jumpsuits,Oversized,-,Check,Puff,-,Work,Boho,Continuity,86.26,0.5865765240265368
PROD_00818,AW24 Core Fitted Plain Jumpsuit,Jumpsuits,Fitted,-,Plain,Sleeveless,-,Loungewear,Romantic,AW24 Core,76.74,0.6139374800542775
PROD_00819,AW24 Trend Relaxed Polka Dot Jumpsuit,Jumpsuits,Relaxed,-,Polka Dot,Long,-,Smart Casual,Romantic,AW24 Trend,89.46,0.5806866577339836
PROD_00820,AW24 Core Relaxed Abstract Jumpsuit,Jumpsuits,Relaxed,-,Abstract,Cap,-,Casual,Sporty,AW24 Core,82.44,0.4985402484290874
PROD_00821,Clearance Slim Polka Dot Jumpsuit,Jumpsuits,Slim,-,Polka Dot,Bell,-,Loungewear,Classic,Clearance,100.0,0.6756356054743634
PROD_00822,AW24 Core Fitted Check Jumpsuit,Jumpsuits,Fitted,-,Check,Long,-,Holiday,Contemporary,AW24 Core,105.13,0.6294597052763758
PROD_00823,AW24 Trend Fitted Stripe Jumpsuit,Jumpsuits,Fitted,-,Stripe,Bell,-,Holiday,Minimalist,AW24 Trend,80.44,0.6667668437194298
PROD_00824,SS25 Preview Relaxed Check Jumpsuit,Jumpsuits,Relaxed,-,Check,Sleeveless,-,Holiday,Sporty,SS25 Preview,105.21,0.659859691056897
PROD_00825,Continuity Regular Check Jumpsuit,Jumpsuits,Regular,-,Check,Bell,-,Holiday,Classic,Continuity,103.31,0.5385712768824681
PROD_00826,Clearance Relaxed Animal Print Jumpsuit,Jumpsuits,Relaxed,-,Animal Print,Standard,-,Loungewear,Contemporary,Clearance,103.61,0.5288773266956234
PROD_00827,AW24 Trend Regular Polka Dot Jumpsuit,Jumpsuits,Regular,-,Polka Dot,Bell,-,Smart Casual,Minimalist,AW24 Trend,68.59,0.5820619906550227
PROD_00828,Continuity Regular Animal Print Jumpsuit,Jumpsuits,Regular,-,Animal Print,Bell,-,Loungewear,Contemporary,Continuity,80.82,0.5239369836342047
PROD_00829,AW24 Core Relaxed Plain Jumpsuit,Jumpsuits,Relaxed,-,Plain,Sleeveless,-,Evening,Contemporary,AW24 Core,75.85,0.4551192004604467
PROD_00830,AW24 Trend Relaxed Stripe Jumpsuit,Jumpsuits,Relaxed,-,Stripe,Sleeveless,-,Casual,Sporty,AW24 Trend,74.61,0.5234978486071643
PROD_00831,Continuity Fitted Polka Dot Sweatshirt,Sweatshirts,Fitted,-,Polka Dot,Balloon,-,Evening,Minimalist,Continuity,53.08,0.4472283814542002
PROD_00832,Clearance Slim Plain Sweatshirt,Sweatshirts,Slim,-,Plain,Cap,-,Work,Classic,Clearance,63.13,0.4046718761235912
PROD_00833,Clearance Relaxed Polka Dot Sweatshirt,Sweatshirts,Relaxed,-,Polka Dot,Cap,-,Work,Romantic,Clearance,63.47,0.39935099713933186
PROD_00834,SS25 Preview Fitted Floral Sweatshirt,Sweatshirts,Fitted,-,Floral,Puff,-,Loungewear,Minimalist,SS25 Preview,63.07,0.553200070211768
PROD_00835,SS25 Preview Fitted Abstract Sweatshirt,Sweatshirts,Fitted,-,Abstract,Long,-,Casual,Romantic,SS25 Preview,42.8,0.5151980182474052
PROD_00836,SS25 Preview Oversized Floral Sweatshirt,Sweatshirts,Oversized,-,Floral,Bell,-,Evening,Boho,SS25 Preview,65.15,0.5045627037036159
PROD_00837,Clearance Oversized Polka Dot Sweatshirt,Sweatshirts,Oversized,-,Polka Dot,Puff,-,Holiday,Classic,Clearance,40.59,0.42463482472423025
PROD_00838,Clearance Regular Check Sweatshirt,Sweatshirts,Regular,-,Check,Sleeveless,-,Smart Casual,Classic,Clearance,66.84,0.37317095352063556
PROD_00839,SS25 Preview Relaxed Floral Sweatshirt,Sweatshirts,Relaxed,-,Floral,Sleeveless,-,Smart Casual,Contemporary,SS25 Preview,46.86,0.4533783284747288
PROD_00840,AW24 Trend Fitted Abstract Sweatshirt,Sweatshirts,Fitted,-,Abstract,Long,-,Casual,Sporty,AW24 Trend,55.91,0.5255295825328181
PROD_00841,Continuity Oversized Polka Dot Sweatshirt,Sweatshirts,Oversized,-,Polka Dot,Balloon,-,Loungewear,Classic,Continuity,46.2,0.40554359784406613
PROD_00842,Continuity Oversized Check Sweatshirt,Sweatshirts,Oversized,-,Check,Sleeveless,-,Holiday,Contemporary,Continuity,48.71,0.42644029871943984
PROD_00843,Clearance Slim Floral Sweatshirt,Sweatshirts,Slim,-,Floral,Standard,-,Smart Casual,Romantic,Clearance,39.03,0.4794131653976238
PROD_00844,Clearance Regular Floral Sweatshirt,Sweatshirts,Regular,-,Floral,Cap,-,Holiday,Classic,Clearance,50.11,0.3772657129894148
PROD_00845,Clearance Regular Plain Sweatshirt,Sweatshirts,Regular,-,Plain,Sleeveless,-,Work,Contemporary,Clearance,40.9,0.3543484428583015
PROD_00846,SS25 Preview Oversized Animal Print Sweatshirt,Sweatshirts,Oversized,-,Animal Print,Bell,-,Loungewear,Classic,SS25 Preview,45.69,0.5890131373726107
PROD_00847,Continuity Slim Floral Sweatshirt,Sweatshirts,Slim,-,Floral,Puff,-,Holiday,Minimalist,Continuity,65.01,0.4377037814882011
PROD_00848,AW24 Trend Regular Floral Sweatshirt,Sweatshirts,Regular,-,Floral,Long,-,Evening,Romantic,AW24 Trend,62.95,0.40618769562415136
PROD_00849,Clearance Fitted Polka Dot Sweatshirt,Sweatshirts,Fitted,-,Polka Dot,Long,-,Smart Casual,Romantic,Clearance,50.23,0.4761860312215006
PROD_00850,Continuity Relaxed Floral Sweatshirt,Sweatshirts,Relaxed,-,Floral,Cap,-,Loungewear,Boho,Continuity,48.23,0.33088585390335656
PROD_00851,Continuity Fitted Animal Print Sweatshirt,Sweatshirts,Fitted,-,Animal Print,Standard,-,Smart Casual,Minimalist,Continuity,63.1,0.4571212917751517
PROD_00852,Clearance Regular Plain Sweatshirt,Sweatshirts,Regular,-,Plain,Standard,-,Smart Casual,Romantic,Clearance,48.49,0.3178955909812508
PROD_00853,AW24 Trend Oversized Polka Dot Sweatshirt,Sweatshirts,Oversized,-,Polka Dot,Sleeveless,-,Holiday,Classic,AW24 Trend,65.49,0.4659346010172823
PROD_00854,Clearance Oversized Animal Print Sweatshirt,Sweatshirts,Oversized,-,Animal Print,Bell,-,Casual,Romantic,Clearance,56.49,0.5429921763145664
PROD_00855,Clearance Slim Plain Sweatshirt,Sweatshirts,Slim,-,Plain,Puff,-,Loungewear,Contemporary,Clearance,68.31,0.4561466205323652
PROD_00856,Continuity Fitted Polka Dot Sweatshirt,Sweatshirts,Fitted,-,Polka Dot,Standard,-,Loungewear,Sporty,Continuity,46.16,0.3598546851412943
PROD_00857,Clearance Fitted Check Sweatshirt,Sweatshirts,Fitted,-,Check,Balloon,-,Casual,Sporty,Clearance,65.68,0.5508900006251584
PROD_00858,SS25 Preview Oversized Floral Sweatshirt,Sweatshirts,Oversized,-,Floral,Long,-,Evening,Minimalist,SS25 Preview,52.2,0.5157029028330579
PROD_00859,AW24 Core Fitted Polka Dot Sweatshirt,Sweatshirts,Fitted,-,Polka Dot,Cap,-,Loungewear,Romantic,AW24 Core,52.95,0.41893399022918676
PROD_00860,AW24 Core Oversized Floral Sweatshirt,Sweatshirts,Oversized,-,Floral,Balloon,-,Evening,Contemporary,AW24 Core,48.11,0.42307345902070537
PROD_00861,AW24 Trend Relaxed Animal Print Sweatshirt,Sweatshirts,Relaxed,-,Animal Print,Bell,-,Evening,Boho,AW24 Trend,40.99,0.4872267556837506
PROD_00862,Clearance Slim Abstract Sweatshirt,Sweatshirts,Slim,-,Abstract,Cap,-,Casual,Romantic,Clearance,52.61,0.5227581217480702
PROD_00863,AW24 Trend Slim Animal Print Sweatshirt,Sweatshirts,Slim,-,Animal Print,Standard,-,Evening,Sporty,AW24 Trend,41.46,0.5396063931100595
PROD_00864,Continuity Relaxed Check Sweatshirt,Sweatshirts,Relaxed,-,Check,Balloon,-,Casual,Contemporary,Continuity,41.46,0.3237359078357279
PROD_00865,Clearance Fitted Stripe Sweatshirt,Sweatshirts,Fitted,-,Stripe,Balloon,-,Holiday,Minimalist,Clearance,65.14,0.5461543722881109
PROD_00866,AW24 Trend Relaxed Animal Print Sweatshirt,Sweatshirts,Relaxed,-,Animal Print,Balloon,-,Loungewear,Minimalist,AW24 Trend,45.88,0.465963275435646
PROD_00867,AW24 Trend Oversized Animal Print Sweatshirt,Sweatshirts,Oversized,-,Animal Print,Long,-,Holiday,Minimalist,AW24 Trend,49.87,0.5333455105249852
